# GsakName=New Zealand
#
# This polygon file contains the exclusive economic zone around New Zealand.
#
# This file was created by Peter John Acklam, pjacklam@gmail.com
#
# The source data was obtained from the Maritime Boundaries Geodatabase,
# which requests that the following citation is used for the data:
#
# VLIZ (2014). Maritime Boundaries Geodatabase, version 8. Available
# online at http://www.marineregions.org/. Consulted on 2015-01-19.
#
-40.2300006,-177.7257003
-40.2273375,-177.7058653
-40.2247405,-177.6860163
-40.2222115,-177.6661533
-40.2197495,-177.6462773
-40.2173535,-177.6263873
-40.2150255,-177.6064843
-40.2127645,-177.5865693
-40.2105706,-177.5666423
-40.2084436,-177.5467033
-40.2063845,-177.5267523
-40.2043925,-177.5067913
-40.2024675,-177.4868193
-40.2006095,-177.4668363
-40.1988195,-177.4468443
-40.1970966,-177.4268423
-40.1954416,-177.4068313
-40.1938535,-177.3868113
-40.1923335,-177.3667833
-40.1908805,-177.3467473
-40.1894955,-177.3267023
-40.1881775,-177.3066513
-40.1869276,-177.2865933
-40.1857445,-177.2665273
-40.1846305,-177.2464563
-40.1835835,-177.2263793
-40.1826035,-177.2062963
-40.1816915,-177.1862083
-40.1808476,-177.1661163
-40.1800715,-177.1460193
-40.1793636,-177.1259183
-40.1787225,-177.1058133
-40.1781495,-177.0857053
-40.1776445,-177.0655943
-40.1772076,-177.0454813
-40.1768375,-177.0253653
-40.1765365,-177.0052473
-40.1763026,-176.9851283
-40.1761365,-176.9650083
-40.1760385,-176.9448883
-40.1760075,-176.9247673
-40.1760455,-176.9046453
-40.1761505,-176.8845253
-40.1763245,-176.8644053
-40.1765655,-176.8442863
-40.1768735,-176.8241693
-40.1772506,-176.8040533
-40.1776945,-176.7839403
-40.1782075,-176.7638293
-40.1787875,-176.7437223
-40.1794356,-176.7236173
-40.1801505,-176.7035173
-40.1809345,-176.6834203
-40.1817855,-176.6633283
-40.1827045,-176.6432413
-40.1836905,-176.6231583
-40.1847455,-176.6030823
-40.1858675,-176.5830113
-40.1870565,-176.5629473
-40.1883135,-176.5428893
-40.1896385,-176.5228383
-40.1910315,-176.5027953
-40.1924915,-176.4827603
-40.1940186,-176.4627323
-40.1956136,-176.4427133
-40.1972765,-176.4227033
-40.1990065,-176.4027022
-40.2008035,-176.3827113
-40.2026685,-176.3627303
-40.2046005,-176.3427593
-40.2065995,-176.3227983
-40.2086665,-176.3028493
-40.2108006,-176.2829113
-40.2130016,-176.2629853
-40.2152695,-176.2430712
-40.2176046,-176.2231703
-40.2200076,-176.2032823
-40.2224765,-176.1834073
-40.2250125,-176.1635453
-40.2276165,-176.1436972
-40.2302865,-176.1238643
-40.2330235,-176.1040463
-40.2358275,-176.0842433
-40.2386975,-176.0644553
-40.2416356,-176.0446832
-40.2446385,-176.0249273
-40.2477095,-176.0051873
-40.2508465,-175.9854653
-40.2540495,-175.9657602
-40.2573195,-175.9460722
-40.2606555,-175.9264033
-40.2640575,-175.9067523
-40.2675265,-175.8871193
-40.2710615,-175.8675063
-40.2746625,-175.8479123
-40.2783285,-175.8283383
-40.2820616,-175.8087853
-40.2858605,-175.7892513
-40.2897246,-175.7697393
-40.2936545,-175.7502483
-40.2976506,-175.7307793
-40.3017115,-175.7113313
-40.3058385,-175.6919063
-40.3100316,-175.6725043
-40.3142886,-175.6531253
-40.3186115,-175.6337692
-40.3229995,-175.6144373
-40.3274535,-175.5951303
-40.3319715,-175.5758463
-40.3365545,-175.5565883
-40.3412025,-175.5373553
-40.3459155,-175.5181483
-40.3506935,-175.4989663
-40.3555356,-175.4798113
-40.3604425,-175.4606823
-40.3654136,-175.4415813
-40.3704486,-175.4225073
-40.3755485,-175.4034613
-40.3807125,-175.3844432
-40.3859395,-175.3654533
-40.3912315,-175.3464922
-40.3965875,-175.3275613
-40.4020065,-175.3086593
-40.4074895,-175.2897872
-40.4130365,-175.2709453
-40.4186465,-175.2521333
-40.4243196,-175.2333533
-40.4300555,-175.2146043
-40.4358555,-175.1958873
-40.4417185,-175.1772023
-40.4476435,-175.1585493
-40.4536325,-175.1399293
-40.4596836,-175.1213423
-40.4657966,-175.1027882
-40.4719725,-175.0842693
-40.4782115,-175.0657833
-40.4845115,-175.0473323
-40.4908746,-175.0289163
-40.4972995,-175.0105353
-40.5037855,-174.9921893
-40.5103346,-174.9738803
-40.5169435,-174.9556073
-40.5236155,-174.9373703
-40.5303475,-174.9191703
-40.5347025,-174.8997373
-40.5391225,-174.8803283
-40.5436075,-174.8609433
-40.5481576,-174.8415833
-40.5527736,-174.8222483
-40.5574535,-174.8029392
-40.5621985,-174.7836563
-40.5670086,-174.7643992
-40.5718836,-174.7451683
-40.5768225,-174.7259653
-40.5818265,-174.7067893
-40.5868945,-174.6876403
-40.5920275,-174.6685203
-40.5972236,-174.6494283
-40.6024845,-174.6303643
-40.6078096,-174.6113303
-40.6131985,-174.5923263
-40.6186516,-174.5733513
-40.6241685,-174.5544063
-40.6297485,-174.5354922
-40.6353916,-174.5166093
-40.6410995,-174.4977572
-40.6468696,-174.4789373
-40.6527035,-174.4601492
-40.6585995,-174.4413933
-40.6645595,-174.4226703
-40.6705826,-174.4039803
-40.6766676,-174.3853233
-40.6828155,-174.3667002
-40.6890265,-174.3481123
-40.6952995,-174.3295573
-40.7016345,-174.3110383
-40.7080326,-174.2925543
-40.7144925,-174.2741053
-40.7210135,-174.2556922
-40.7275975,-174.2373163
-40.7342425,-174.2189763
-40.7409486,-174.2006733
-40.7477165,-174.1824073
-40.7545465,-174.1641793
-40.7614375,-174.1459893
-40.7683886,-174.1278373
-40.7754015,-174.1097242
-40.7824755,-174.0916513
-40.7896095,-174.0736163
-40.7968035,-174.0556212
-40.8040585,-174.0376673
-40.8113746,-174.0197523
-40.8187495,-174.0018792
-40.8261856,-173.9840472
-40.8336806,-173.9662562
-40.8412355,-173.9485073
-40.8488506,-173.9308003
-40.8565245,-173.9131363
-40.8642575,-173.8955152
-40.8720506,-173.8779363
-40.8799016,-173.8604023
-40.8878126,-173.8429113
-40.8957815,-173.8254652
-40.9038085,-173.8080632
-40.9118945,-173.7907062
-40.9200386,-173.7733943
-40.9282415,-173.7561283
-40.9365015,-173.7389083
-40.9448196,-173.7217342
-40.9531945,-173.7046062
-40.9616276,-173.6875263
-40.9701185,-173.6704932
-40.9786655,-173.6535082
-40.9872706,-173.6365703
-40.9959315,-173.6196813
-41.0046495,-173.6028413
-41.0134235,-173.5860493
-41.0222545,-173.5693072
-41.0311415,-173.5526153
-41.0400845,-173.5359722
-41.0490835,-173.5193803
-41.0581375,-173.5028393
-41.0672475,-173.4863483
-41.0764125,-173.4699093
-41.0856325,-173.4535213
-41.0949075,-173.4371863
-41.1042375,-173.4209023
-41.1136226,-173.4046722
-41.1230615,-173.3884943
-41.1325545,-173.3723703
-41.1421025,-173.3562993
-41.1517035,-173.3402823
-41.1613585,-173.3243203
-41.1710665,-173.3084123
-41.1808286,-173.2925583
-41.1906435,-173.2767613
-41.2005105,-173.2610182
-41.2104315,-173.2453323
-41.2204046,-173.2297023
-41.2304305,-173.2141283
-41.2405076,-173.1986123
-41.2506375,-173.1831523
-41.2608185,-173.1677503
-41.2710525,-173.1524063
-41.2800365,-173.1356603
-41.2890775,-173.1189643
-41.2981745,-173.1023203
-41.3073275,-173.0857283
-41.3165355,-173.0691872
-41.3257995,-173.0526993
-41.3351185,-173.0362633
-41.3444925,-173.0198803
-41.3539215,-173.0035503
-41.3634055,-172.9872743
-41.3729435,-172.9710523
-41.3825355,-172.9548843
-41.3921825,-172.9387703
-41.4018835,-172.9227123
-41.4116375,-172.9067082
-41.4214455,-172.8907602
-41.4313075,-172.8748682
-41.4412225,-172.8590323
-41.4511895,-172.8432533
-41.4612105,-172.8275313
-41.4712836,-172.8118652
-41.4814096,-172.7962573
-41.4915875,-172.7807073
-41.5018175,-172.7652163
-41.5120996,-172.7497823
-41.5224335,-172.7344072
-41.5328185,-172.7190922
-41.5432545,-172.7038363
-41.5537415,-172.6886393
-41.5642805,-172.6735032
-41.5748695,-172.6584273
-41.5855085,-172.6434123
-41.5961986,-172.6284583
-41.6069385,-172.6135653
-41.6177276,-172.5987343
-41.6285675,-172.5839652
-41.6394555,-172.5692583
-41.6503935,-172.5546132
-41.6613805,-172.5400322
-41.6724165,-172.5255143
-41.6835005,-172.5110593
-41.6946335,-172.4966683
-41.7058145,-172.4823413
-41.7170426,-172.4680793
-41.7283196,-172.4538823
-41.7396435,-172.4397493
-41.7510146,-172.4256823
-41.7624326,-172.4116813
-41.7738985,-172.3977463
-41.7854095,-172.3838773
-41.7969675,-172.3700742
-41.8085725,-172.3563393
-41.8202225,-172.3426703
-41.8319185,-172.3290703
-41.8436595,-172.3155363
-41.8554465,-172.3020723
-41.8672785,-172.2886753
-41.8791545,-172.2753473
-41.8910765,-172.2620883
-41.9030415,-172.2488992
-41.9150505,-172.2357793
-41.9271045,-172.2227293
-41.9392015,-172.2097493
-41.9513416,-172.1968392
-41.9635255,-172.1840013
-41.9757515,-172.1712333
-41.9880205,-172.1585373
-42.0003325,-172.1459123
-42.0126865,-172.1333592
-42.0250815,-172.1208782
-42.0375195,-172.1084703
-42.0499986,-172.0961353
-42.0625185,-172.0838723
-42.0750796,-172.0716833
-42.0876815,-172.0595683
-42.1003235,-172.0475263
-42.1130055,-172.0355593
-42.1257286,-172.0236663
-42.1384905,-172.0118483
-42.1512925,-172.0001053
-42.1641335,-171.9884373
-42.1770126,-171.9768443
-42.1899315,-171.9653283
-42.2028885,-171.9538873
-42.2158836,-171.9425233
-42.2289165,-171.9312363
-42.2419876,-171.9200253
-42.2550955,-171.9088923
-42.2682415,-171.8978363
-42.2814235,-171.8868583
-42.2946425,-171.8759583
-42.3078975,-171.8651362
-42.3211895,-171.8543923
-42.3345166,-171.8437273
-42.3478795,-171.8331413
-42.3612776,-171.8226353
-42.3747116,-171.8122083
-42.3881795,-171.8018613
-42.4016815,-171.7915943
-42.4152185,-171.7814073
-42.4287895,-171.7713013
-42.4423935,-171.7612752
-42.4560315,-171.7513313
-42.4697025,-171.7414683
-42.4834065,-171.7316873
-42.4971435,-171.7219872
-42.5109125,-171.7123693
-42.5247135,-171.7028343
-42.5385465,-171.6933812
-42.5524105,-171.6840113
-42.5663065,-171.6747243
-42.5802326,-171.6655213
-42.5941895,-171.6564003
-42.6081775,-171.6473643
-42.6221946,-171.6384113
-42.6362425,-171.6295432
-42.6503195,-171.6207593
-42.6644255,-171.6120603
-42.6785615,-171.6034463
-42.6927245,-171.5949173
-42.7069176,-171.5864743
-42.7211376,-171.5781162
-42.7353865,-171.5698433
-42.7496615,-171.5616573
-42.7639646,-171.5535573
-42.7782955,-171.5455442
-42.7926515,-171.5376173
-42.8070345,-171.5297783
-42.8214435,-171.5220253
-42.8358785,-171.5143603
-42.8503396,-171.5067823
-42.8648255,-171.4992932
-42.8793355,-171.4918913
-42.8938706,-171.4845773
-42.9084305,-171.4773523
-42.9230135,-171.4702163
-42.9376215,-171.4631693
-42.9522515,-171.4562103
-42.9669055,-171.4493413
-42.9815826,-171.4425613
-42.9962816,-171.4358713
-43.0110025,-171.4292712
-43.0257466,-171.4227613
-43.0405105,-171.4163413
-43.0552975,-171.4100123
-43.0701045,-171.4037732
-43.0849325,-171.3976253
-43.0997806,-171.3915693
-43.1146496,-171.3856033
-43.1295376,-171.3797292
-43.1444455,-171.3739472
-43.1593725,-171.3682563
-43.1743176,-171.3626572
-43.1892825,-171.3571513
-43.2042645,-171.3517363
-43.2192655,-171.3464153
-43.2342835,-171.3411862
-43.2493186,-171.3360503
-43.2643715,-171.3310073
-43.2794405,-171.3260572
-43.2945265,-171.3212003
-43.3096275,-171.3164372
-43.3247456,-171.3117683
-43.3398775,-171.3071933
-43.3550255,-171.3027123
-43.3701885,-171.2983253
-43.3853655,-171.2940323
-43.4005575,-171.2898343
-43.4157625,-171.2857313
-43.4309816,-171.2817233
-43.4462135,-171.2778092
-43.4614585,-171.2739913
-43.4767165,-171.2702683
-43.4919856,-171.2666403
-43.5072675,-171.2631083
-43.5225615,-171.2596723
-43.5378655,-171.2563323
-43.5531815,-171.2530882
-43.5685076,-171.2499403
-43.5838445,-171.2468883
-43.5991915,-171.2439333
-43.6145475,-171.2410753
-43.6299136,-171.2383133
-43.6452886,-171.2356483
-43.6606715,-171.2330803
-43.6760636,-171.2306092
-43.6914635,-171.2282353
-43.7068715,-171.2259593
-43.7222866,-171.2237803
-43.7377085,-171.2216993
-43.7531375,-171.2197163
-43.7685735,-171.2178303
-43.7840145,-171.2160433
-43.7994625,-171.2143533
-43.8149156,-171.2127622
-43.8303726,-171.2112693
-43.8458356,-171.2098743
-43.8613025,-171.2085782
-43.8767745,-171.2073813
-43.8922495,-171.2062823
-43.9077275,-171.2052823
-43.9232095,-171.2043813
-43.9386946,-171.2035793
-43.9541816,-171.2028773
-43.9696706,-171.2022733
-43.9851615,-171.2017693
-44.0006535,-171.2013643
-44.0161475,-171.2010583
-44.0316415,-171.2008523
-44.0471365,-171.2007463
-44.0626316,-171.2007392
-44.0781265,-171.2008333
-44.0936206,-171.2010263
-44.1091145,-171.2013193
-44.1246065,-171.2017123
-44.1400975,-171.2022053
-44.1555865,-171.2027983
-44.1710725,-171.2034923
-44.1865565,-171.2042853
-44.2020385,-171.2051803
-44.2175166,-171.2061743
-44.2329906,-171.2072692
-44.2484615,-171.2084653
-44.2639275,-171.2097613
-44.2793895,-171.2111583
-44.2948465,-171.2126553
-44.3102985,-171.2142533
-44.3257445,-171.2159523
-44.3411855,-171.2177513
-44.3563155,-171.2172193
-44.3714475,-171.2167823
-44.3865816,-171.2164413
-44.4017155,-171.2161963
-44.4168495,-171.2160463
-44.4319845,-171.2159923
-44.4471195,-171.2160343
-44.4622546,-171.2161712
-44.4773885,-171.2164053
-44.4925215,-171.2167343
-44.5076535,-171.2171603
-44.5227836,-171.2176822
-44.5379126,-171.2183002
-44.5530385,-171.2190143
-44.5681615,-171.2198242
-44.5832825,-171.2207313
-44.5984006,-171.2217353
-44.6135146,-171.2228353
-44.6286255,-171.2240313
-44.6437316,-171.2253243
-44.6588335,-171.2267143
-44.6739306,-171.2282003
-44.6890225,-171.2297833
-44.7041095,-171.2314633
-44.7191906,-171.2332403
-44.7346076,-171.2351483
-44.7500165,-171.2371573
-44.7654195,-171.2392682
-44.7808155,-171.2414803
-44.7962035,-171.2437933
-44.8115835,-171.2462083
-44.8269555,-171.2487253
-44.8423196,-171.2513433
-44.8576735,-171.2540623
-44.8730185,-171.2568833
-44.8883546,-171.2598063
-44.9036805,-171.2628303
-44.9189955,-171.2659563
-44.9343005,-171.2691843
-44.9495945,-171.2725133
-44.9648776,-171.2759433
-44.9801486,-171.2794762
-44.9954076,-171.2831103
-45.0106545,-171.2868463
-45.0258885,-171.2906833
-45.0411095,-171.2946223
-45.0563175,-171.2986633
-45.0715115,-171.3028053
-45.0866915,-171.3070493
-45.1018576,-171.3113953
-45.1170095,-171.3158423
-45.1321456,-171.3203903
-45.1472665,-171.3250413
-45.1623726,-171.3297933
-45.1774616,-171.3346463
-45.1925345,-171.3396013
-45.2075905,-171.3446573
-45.2226306,-171.3498152
-45.2376525,-171.3550743
-45.2526565,-171.3604343
-45.2676426,-171.3658963
-45.2826105,-171.3714592
-45.2975605,-171.3771233
-45.3124905,-171.3828893
-45.3274015,-171.3887553
-45.3422925,-171.3947233
-45.3571635,-171.4007913
-45.3720145,-171.4069613
-45.3868445,-171.4132313
-45.4016535,-171.4196033
-45.4164405,-171.4260753
-45.4312065,-171.4326483
-45.4459505,-171.4393213
-45.4606715,-171.4460953
-45.4753705,-171.4529703
-45.4900465,-171.4599453
-45.5046985,-171.4670203
-45.5193275,-171.4741963
-45.5339315,-171.4814713
-45.5485115,-171.4888473
-45.5630675,-171.4963233
-45.5775975,-171.5038993
-45.5921025,-171.5115742
-45.6065816,-171.5193493
-45.6210346,-171.5272243
-45.6354615,-171.5351993
-45.6498615,-171.5432722
-45.6642346,-171.5514463
-45.6785805,-171.5597183
-45.6928985,-171.5680893
-45.7071885,-171.5765593
-45.7214505,-171.5851293
-45.7356835,-171.5937963
-45.7498876,-171.6025633
-45.7640615,-171.6114283
-45.7782066,-171.6203913
-45.7923215,-171.6294523
-45.8064066,-171.6386123
-45.8204605,-171.6478693
-45.8344835,-171.6572253
-45.8484755,-171.6666783
-45.8624356,-171.6762283
-45.8763635,-171.6858763
-45.8902595,-171.6956213
-45.9041225,-171.7054632
-45.9179525,-171.7154023
-45.9317495,-171.7254382
-45.9455135,-171.7355703
-45.9592435,-171.7457993
-45.9729385,-171.7561243
-45.9865995,-171.7665453
-46.0002255,-171.7770623
-46.0138165,-171.7876753
-46.0273726,-171.7983833
-46.0408926,-171.8091873
-46.0543755,-171.8200863
-46.0678225,-171.8310803
-46.0812335,-171.8421683
-46.0946066,-171.8533523
-46.1079425,-171.8646303
-46.1212416,-171.8760023
-46.1345015,-171.8874683
-46.1477235,-171.8990283
-46.1609065,-171.9106822
-46.1740515,-171.9224293
-46.1871565,-171.9342693
-46.2002226,-171.9462023
-46.2132475,-171.9582293
-46.2262335,-171.9703473
-46.2391786,-171.9825592
-46.2520825,-171.9948623
-46.2649465,-172.0072573
-46.2777675,-172.0197443
-46.2905486,-172.0323223
-46.3032865,-172.0449923
-46.3159825,-172.0577523
-46.3286355,-172.0706043
-46.3412455,-172.0835463
-46.3538126,-172.0965783
-46.3663366,-172.1097003
-46.3788155,-172.1229123
-46.3912515,-172.1362133
-46.4036426,-172.1496043
-46.4159895,-172.1630833
-46.4282905,-172.1766523
-46.4405466,-172.1903092
-46.4527575,-172.2040543
-46.4649226,-172.2178873
-46.4770405,-172.2318073
-46.4891125,-172.2458153
-46.5011375,-172.2599103
-46.5131165,-172.2740923
-46.5250465,-172.2883612
-46.5369305,-172.3027163
-46.5487656,-172.3171563
-46.5605525,-172.3316833
-46.5722916,-172.3462953
-46.5839816,-172.3609923
-46.5956215,-172.3757733
-46.6072135,-172.3906402
-46.6187556,-172.4055903
-46.6302476,-172.4206242
-46.6416885,-172.4357423
-46.6530805,-172.4509433
-46.6644205,-172.4662272
-46.6757105,-172.4815943
-46.6869485,-172.4970433
-46.6981355,-172.5125743
-46.7092706,-172.5281863
-46.7203535,-172.5438803
-46.7313835,-172.5596553
-46.7423616,-172.5755113
-46.7532865,-172.5914463
-46.7641575,-172.6074623
-46.7749765,-172.6235582
-46.7857405,-172.6397333
-46.7964516,-172.6559862
-46.8071076,-172.6723193
-46.8177095,-172.6887293
-46.8282565,-172.7052183
-46.8387485,-172.7217843
-46.8491856,-172.7384273
-46.8595665,-172.7551473
-46.8698925,-172.7719432
-46.8801615,-172.7888163
-46.8903746,-172.8057643
-46.9005315,-172.8227883
-46.9106315,-172.8398863
-46.9206735,-172.8570593
-46.9306595,-172.8743072
-46.9405875,-172.8916283
-46.9504576,-172.9090223
-46.9602695,-172.9264903
-46.9700235,-172.9440303
-46.9797185,-172.9616433
-46.9893555,-172.9793273
-46.9989325,-172.9970833
-47.0084515,-173.0149103
-47.0179105,-173.0328073
-47.0273095,-173.0507753
-47.0366485,-173.0688132
-47.0459275,-173.0869203
-47.0551465,-173.1050962
-47.0643045,-173.1233413
-47.0734015,-173.1416542
-47.0824375,-173.1600353
-47.0914125,-173.1784832
-47.1003256,-173.1969983
-47.1091765,-173.2155793
-47.1179665,-173.2342273
-47.1266935,-173.2529403
-47.1353586,-173.2717182
-47.1439605,-173.2905613
-47.1525006,-173.3094693
-47.1609765,-173.3284403
-47.1693895,-173.3474753
-47.1777396,-173.3665733
-47.1860246,-173.3857333
-47.1942465,-173.4049563
-47.2024046,-173.4242403
-47.2104986,-173.4435853
-47.2185275,-173.4629913
-47.2264916,-173.4824583
-47.2343905,-173.5019843
-47.2422256,-173.5215693
-47.2499935,-173.5412143
-47.2576976,-173.5609173
-47.2653346,-173.5806773
-47.2729065,-173.6004963
-47.2804125,-173.6203713
-47.2878515,-173.6403033
-47.2952245,-173.6602913
-47.3025305,-173.6803343
-47.3097705,-173.7004333
-47.3169425,-173.7205863
-47.3240475,-173.7407933
-47.3310856,-173.7610543
-47.3380555,-173.7813683
-47.3449585,-173.8017352
-47.3517925,-173.8221543
-47.3585595,-173.8426243
-47.3652575,-173.8631463
-47.3718875,-173.8837183
-47.3784485,-173.9043413
-47.3849405,-173.9250133
-47.3913645,-173.9457342
-47.3977185,-173.9665043
-47.4040035,-173.9873223
-47.4102195,-174.0081883
-47.4163656,-174.0291013
-47.4224415,-174.0500603
-47.4284476,-174.0710662
-47.4343846,-174.0921173
-47.4402505,-174.1132133
-47.4460465,-174.1343543
-47.4517716,-174.1555393
-47.4574265,-174.1767673
-47.4630105,-174.1980382
-47.4685235,-174.2193522
-47.4739655,-174.2407072
-47.4793355,-174.2621043
-47.4846356,-174.2835423
-47.4898635,-174.3050192
-47.4950195,-174.3265373
-47.5001035,-174.3480943
-47.5051165,-174.3696903
-47.5100575,-174.3913243
-47.5149255,-174.4129953
-47.5209715,-174.4340423
-47.5269465,-174.4551343
-47.5328515,-174.4762722
-47.5386865,-174.4974552
-47.5444495,-174.5186833
-47.5501435,-174.5399543
-47.5557655,-174.5612693
-47.5613165,-174.5826263
-47.5667965,-174.6040263
-47.5722055,-174.6254683
-47.5775425,-174.6469513
-47.5828085,-174.6684752
-47.5880025,-174.6900383
-47.5931246,-174.7116423
-47.5981746,-174.7332853
-47.6031525,-174.7549663
-47.6080585,-174.7766853
-47.6128915,-174.7984423
-47.6176525,-174.8202353
-47.6223405,-174.8420653
-47.6269565,-174.8639312
-47.6314985,-174.8858322
-47.6359686,-174.9077683
-47.6403645,-174.9297382
-47.6446885,-174.9517412
-47.6489376,-174.9737783
-47.6531145,-174.9958473
-47.6572175,-175.0179483
-47.6612465,-175.0400803
-47.6652026,-175.0622443
-47.6690845,-175.0844372
-47.6728915,-175.1066603
-47.6766255,-175.1289133
-47.6802855,-175.1511942
-47.6838706,-175.1735023
-47.6873816,-175.1958393
-47.6908176,-175.2182023
-47.6941795,-175.2405913
-47.6974675,-175.2630063
-47.7006806,-175.2854473
-47.7038186,-175.3079123
-47.7068816,-175.3304003
-47.7098695,-175.3529133
-47.7127825,-175.3754483
-47.7156205,-175.3980052
-47.7183835,-175.4205843
-47.7210715,-175.4431843
-47.7236835,-175.4658053
-47.7262205,-175.4884463
-47.7286826,-175.5111063
-47.7310686,-175.5337853
-47.7333795,-175.5564823
-47.7356136,-175.5791963
-47.7377735,-175.6019283
-47.7398566,-175.6246763
-47.7418645,-175.6474403
-47.7437966,-175.6702193
-47.7456526,-175.6930133
-47.7474325,-175.7158213
-47.7491365,-175.7386433
-47.7507645,-175.7614773
-47.7523165,-175.7843243
-47.7537926,-175.8071823
-47.7551925,-175.8300523
-47.7565155,-175.8529323
-47.7577626,-175.8758233
-47.7589345,-175.8987223
-47.7600285,-175.9216313
-47.7610475,-175.9445482
-47.7619896,-175.9674723
-47.7628545,-175.9904033
-47.7779265,-175.9897423
-47.7930005,-175.9891823
-47.8080755,-175.9887223
-47.8231526,-175.9883643
-47.8382295,-175.9881072
-47.8533075,-175.9879502
-47.8683855,-175.9878953
-47.8834635,-175.9879413
-47.8985415,-175.9880893
-47.9136195,-175.9883382
-47.9286956,-175.9886893
-47.9437705,-175.9891413
-47.9588435,-175.9896953
-47.9739155,-175.9903512
-47.9889845,-175.9911093
-48.0040515,-175.9919693
-48.0191155,-175.9929303
-48.0341765,-175.9939943
-48.0492345,-175.9951603
-48.0642885,-175.9964283
-48.0793376,-175.9977993
-48.0943836,-175.9992723
-48.1094236,-176.0008473
-48.1244595,-176.0025253
-48.1394905,-176.0043053
-48.1545145,-176.0061883
-48.1695335,-176.0081733
-48.1845465,-176.0102613
-48.1995526,-176.0124523
-48.2145516,-176.0147463
-48.2295435,-176.0171423
-48.2445285,-176.0196423
-48.2595056,-176.0222443
-48.2744735,-176.0249493
-48.2894346,-176.0277572
-48.3043855,-176.0306683
-48.3193275,-176.0336822
-48.3346086,-176.0368713
-48.3498786,-176.0401682
-48.3651376,-176.0435733
-48.3803865,-176.0470863
-48.3956246,-176.0507063
-48.4108505,-176.0544353
-48.4260655,-176.0582723
-48.4412675,-176.0622173
-48.4564576,-176.0662692
-48.4716335,-176.0704303
-48.4867975,-176.0746993
-48.5019476,-176.0790763
-48.5170845,-176.0835613
-48.5322065,-176.0881543
-48.5473145,-176.0928553
-48.5624075,-176.0976653
-48.5774855,-176.1025822
-48.5925476,-176.1076073
-48.6075935,-176.1127403
-48.6226235,-176.1179823
-48.6376375,-176.1233313
-48.6526345,-176.1287883
-48.6676135,-176.1343533
-48.6825755,-176.1400263
-48.6975205,-176.1458073
-48.7124465,-176.1516963
-48.7273536,-176.1576923
-48.7422425,-176.1637963
-48.7571116,-176.1700083
-48.7719615,-176.1763282
-48.7867916,-176.1827553
-48.8016015,-176.1892903
-48.8163906,-176.1959323
-48.8311586,-176.2026823
-48.8459055,-176.2095393
-48.8606315,-176.2165033
-48.8753345,-176.2235753
-48.8890385,-176.2179893
-48.9027575,-176.2124893
-48.9164915,-176.2070752
-48.9302405,-176.2017463
-48.9440045,-176.1965043
-48.9577825,-176.1913473
-48.9715735,-176.1862773
-48.9853795,-176.1812933
-48.9991985,-176.1763963
-49.0130315,-176.1715863
-49.0268775,-176.1668623
-49.0419795,-176.1617983
-49.0570955,-176.1568393
-49.0722275,-176.1519822
-49.0873736,-176.1472303
-49.1025326,-176.1425823
-49.1177065,-176.1380393
-49.1328935,-176.1335993
-49.1480946,-176.1292653
-49.1633076,-176.1250353
-49.1785325,-176.1209113
-49.1937705,-176.1168922
-49.2090205,-176.1129783
-49.2242816,-176.1091692
-49.2395546,-176.1054673
-49.2548375,-176.1018713
-49.2701316,-176.0983803
-49.2854365,-176.0949963
-49.3007505,-176.0917193
-49.3160745,-176.0885483
-49.3314076,-176.0854843
-49.3467505,-176.0825273
-49.3621015,-176.0796773
-49.3774605,-176.0769343
-49.3928275,-176.0742993
-49.4082026,-176.0717713
-49.4235855,-176.0693513
-49.4389745,-176.0670393
-49.4543715,-176.0648353
-49.4697735,-176.0627403
-49.4851825,-176.0607523
-49.5005975,-176.0588743
-49.5160175,-176.0571033
-49.5314425,-176.0554423
-49.5465926,-176.0538993
-49.5617475,-176.0524613
-49.5769055,-176.0511293
-49.5920686,-176.0499023
-49.6072335,-176.0487803
-49.6224025,-176.0477643
-49.6375745,-176.0468542
-49.6527485,-176.0460502
-49.6679245,-176.0453513
-49.6831026,-176.0447593
-49.6982825,-176.0442733
-49.7134635,-176.0438932
-49.7286456,-176.0436202
-49.7438275,-176.0434533
-49.7590105,-176.0433933
-49.7741936,-176.0434393
-49.7893756,-176.0435933
-49.8045575,-176.0438533
-49.8197386,-176.0442203
-49.8349185,-176.0446953
-49.8500966,-176.0452763
-49.8652725,-176.0459653
-49.8804455,-176.0467613
-49.8956175,-176.0476653
-49.9107856,-176.0486763
-49.9259505,-176.0497953
-49.9411126,-176.0510223
-49.9562706,-176.0523563
-49.9714235,-176.0537983
-49.9865736,-176.0553483
-50.0017176,-176.0570063
-50.0168576,-176.0587733
-50.0319915,-176.0606472
-50.0471196,-176.0626293
-50.0622415,-176.0647203
-50.0773575,-176.0669193
-50.0924665,-176.0692273
-50.1075695,-176.0716433
-50.1226636,-176.0741673
-50.1377506,-176.0767993
-50.1530806,-176.0792883
-50.1684025,-176.0818893
-50.1837165,-176.0846023
-50.1990225,-176.0874263
-50.2143195,-176.0903633
-50.2296075,-176.0934123
-50.2448866,-176.0965733
-50.2601555,-176.0998463
-50.2754145,-176.1032323
-50.2906626,-176.1067293
-50.3059005,-176.1103393
-50.3211275,-176.1140613
-50.3363435,-176.1178963
-50.3515475,-176.1218433
-50.3667396,-176.1259023
-50.3819185,-176.1300743
-50.3970856,-176.1343583
